gid_0,gid_1,name_0,name_1,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
ARE,ARE.5_1,United Arab Emirates,Ras Al-Khaimah,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.5_1,United Arab Emirates,Ras Al-Khaimah,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.5_1,United Arab Emirates,Ras Al-Khaimah,bws,Dom,5,89,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.5_1,United Arab Emirates,Ras Al-Khaimah,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.5_1,United Arab Emirates,Ras Al-Khaimah,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.5_1,United Arab Emirates,Ras Al-Khaimah,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.6_1,United Arab Emirates,Sharjah,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.6_1,United Arab Emirates,Sharjah,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.6_1,United Arab Emirates,Sharjah,bws,Dom,5,89,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.6_1,United Arab Emirates,Sharjah,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.6_1,United Arab Emirates,Sharjah,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.6_1,United Arab Emirates,Sharjah,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.7_1,United Arab Emirates,Umm al-Qaywayn,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.7_1,United Arab Emirates,Umm al-Qaywayn,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.7_1,United Arab Emirates,Umm al-Qaywayn,bws,Dom,5,89,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.7_1,United Arab Emirates,Umm al-Qaywayn,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.7_1,United Arab Emirates,Umm al-Qaywayn,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
ARE,ARE.7_1,United Arab Emirates,Umm al-Qaywayn,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
BEL,BEL.1_1,Belgium,Bruxelles,bws,One,5,84,4,Extremely High (>80%),Europe,Europe & Central Asia
BEL,BEL.1_1,Belgium,Bruxelles,bws,Tot,5,83.5,4,Extremely High (>80%),Europe,Europe & Central Asia
BEL,BEL.1_1,Belgium,Bruxelles,bws,Dom,5,89,4,Extremely High (>80%),Europe,Europe & Central Asia
BEL,BEL.1_1,Belgium,Bruxelles,bws,Ind,5,92.5,4,Extremely High (>80%),Europe,Europe & Central Asia
BEL,BEL.1_1,Belgium,Bruxelles,bws,Liv,5,80.5,4,Extremely High (>80%),Europe,Europe & Central Asia
BFA,BFA.4_1,Burkina Faso,Centre-Nord,bws,One,5,84,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BFA,BFA.4_1,Burkina Faso,Centre-Nord,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BFA,BFA.4_1,Burkina Faso,Centre-Nord,bws,Dom,5,89,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BFA,BFA.4_1,Burkina Faso,Centre-Nord,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BFA,BFA.4_1,Burkina Faso,Centre-Nord,bws,Irr,5,2.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BFA,BFA.4_1,Burkina Faso,Centre-Nord,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BHR,BHR.2_1,Bahrain,Central,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.2_1,Bahrain,Central,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.2_1,Bahrain,Central,bws,Dom,5,89,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.2_1,Bahrain,Central,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.2_1,Bahrain,Central,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.2_1,Bahrain,Central,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.4_1,Bahrain,Northern,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.4_1,Bahrain,Northern,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.4_1,Bahrain,Northern,bws,Dom,5,89,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.4_1,Bahrain,Northern,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.4_1,Bahrain,Northern,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.4_1,Bahrain,Northern,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.5_1,Bahrain,Southern,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.5_1,Bahrain,Southern,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.5_1,Bahrain,Southern,bws,Dom,5,8,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.5_1,Bahrain,Southern,bws,Ind,5,3,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.5_1,Bahrain,Southern,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
BHR,BHR.5_1,Bahrain,Southern,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
BWA,BWA.3_1,Botswana,Francistown,bws,One,5,84,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.3_1,Botswana,Francistown,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.3_1,Botswana,Francistown,bws,Dom,5,89,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.3_1,Botswana,Francistown,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.3_1,Botswana,Francistown,bws,Irr,5,94,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.3_1,Botswana,Francistown,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.4_1,Botswana,Gaborone,bws,One,5,84,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.4_1,Botswana,Gaborone,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.4_1,Botswana,Gaborone,bws,Dom,5,89,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.4_1,Botswana,Gaborone,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.4_1,Botswana,Gaborone,bws,Irr,5,94,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.4_1,Botswana,Gaborone,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.5_1,Botswana,Ghanzi,bws,One,5,84,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.5_1,Botswana,Ghanzi,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.5_1,Botswana,Ghanzi,bws,Dom,5,89,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.5_1,Botswana,Ghanzi,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.5_1,Botswana,Ghanzi,bws,Irr,5,94,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.5_1,Botswana,Ghanzi,bws,Liv,5,161,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.7_1,Botswana,Kgalagadi,bws,One,5,84,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.7_1,Botswana,Kgalagadi,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.7_1,Botswana,Kgalagadi,bws,Dom,5,8,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.7_1,Botswana,Kgalagadi,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.7_1,Botswana,Kgalagadi,bws,Irr,5,94,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.7_1,Botswana,Kgalagadi,bws,Liv,5,4,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.9_1,Botswana,Kweneng,bws,One,5,84,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.9_1,Botswana,Kweneng,bws,Tot,5,163.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.9_1,Botswana,Kweneng,bws,Dom,5,89,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.9_1,Botswana,Kweneng,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
BWA,BWA.9_1,Botswana,Kweneng,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
CHL,CHL.2_1,Chile,Antofagasta,bws,Irr,5,94,4,Extremely High (>80%),Americas,Latin America & Caribbean
CHL,CHL.5_1,Chile,Atacama,bws,One,5,84,4,Extremely High (>80%),Americas,Latin America & Caribbean
CHL,CHL.5_1,Chile,Atacama,bws,Tot,5,83.5,4,Extremely High (>80%),Americas,Latin America & Caribbean
CHL,CHL.5_1,Chile,Atacama,bws,Dom,5,166.5,4,Extremely High (>80%),Americas,Latin America & Caribbean
CHL,CHL.5_1,Chile,Atacama,bws,Ind,5,92.5,4,Extremely High (>80%),Americas,Latin America & Caribbean
CHL,CHL.5_1,Chile,Atacama,bws,Irr,5,94,4,Extremely High (>80%),Americas,Latin America & Caribbean
CHL,CHL.5_1,Chile,Atacama,bws,Liv,5,161,4,Extremely High (>80%),Americas,Latin America & Caribbean
CHL,CHL.7_1,Chile,Coquimbo,bws,Irr,5,196,4,Extremely High (>80%),Americas,Latin America & Caribbean
CYP,CYP.1_1,Cyprus,Famagusta,bws,One,5,84,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.1_1,Cyprus,Famagusta,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.1_1,Cyprus,Famagusta,bws,Dom,5,89,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.1_1,Cyprus,Famagusta,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.1_1,Cyprus,Famagusta,bws,Irr,5,94,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.1_1,Cyprus,Famagusta,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.2_1,Cyprus,Larnaca,bws,One,5,84,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.2_1,Cyprus,Larnaca,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.2_1,Cyprus,Larnaca,bws,Dom,5,89,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.2_1,Cyprus,Larnaca,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.2_1,Cyprus,Larnaca,bws,Irr,5,94,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.2_1,Cyprus,Larnaca,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.3_1,Cyprus,Limassol,bws,One,5,84,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.3_1,Cyprus,Limassol,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.3_1,Cyprus,Limassol,bws,Dom,5,89,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.3_1,Cyprus,Limassol,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.3_1,Cyprus,Limassol,bws,Irr,5,94,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.3_1,Cyprus,Limassol,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.4_1,Cyprus,Nicosia,bws,One,5,84,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.4_1,Cyprus,Nicosia,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.4_1,Cyprus,Nicosia,bws,Dom,5,89,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.4_1,Cyprus,Nicosia,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.4_1,Cyprus,Nicosia,bws,Irr,5,94,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.4_1,Cyprus,Nicosia,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.5_1,Cyprus,Paphos,bws,One,5,84,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.5_1,Cyprus,Paphos,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.5_1,Cyprus,Paphos,bws,Dom,5,89,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.5_1,Cyprus,Paphos,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.5_1,Cyprus,Paphos,bws,Irr,5,94,4,Extremely High (>80%),Asia,Europe & Central Asia
CYP,CYP.5_1,Cyprus,Paphos,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Europe & Central Asia
DJI,DJI.3_1,Djibouti,Djibouti,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.3_1,Djibouti,Djibouti,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.3_1,Djibouti,Djibouti,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.3_1,Djibouti,Djibouti,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.3_1,Djibouti,Djibouti,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.3_1,Djibouti,Djibouti,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.4_1,Djibouti,Obock,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.4_1,Djibouti,Obock,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.4_1,Djibouti,Obock,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.4_1,Djibouti,Obock,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.4_1,Djibouti,Obock,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Middle East & North Africa
DJI,DJI.5_1,Djibouti,Tadjourah,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
DZA,DZA.4_1,Algeria,Alger,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
DZA,DZA.4_1,Algeria,Alger,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
DZA,DZA.4_1,Algeria,Alger,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
DZA,DZA.4_1,Algeria,Alger,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
DZA,DZA.4_1,Algeria,Alger,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
DZA,DZA.4_1,Algeria,Alger,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Middle East & North Africa
ECU,ECU.9_1,Ecuador,GalÃ¡pagos,bws,One,5,84,4,Extremely High (>80%),Americas,Latin America & Caribbean
ECU,ECU.9_1,Ecuador,GalÃ¡pagos,bws,Tot,5,83.5,4,Extremely High (>80%),Americas,Latin America & Caribbean
ECU,ECU.9_1,Ecuador,GalÃ¡pagos,bws,Ind,5,92.5,4,Extremely High (>80%),Americas,Latin America & Caribbean
EGY,EGY.1_1,Egypt,Ad Daqahliyah,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.1_1,Egypt,Ad Daqahliyah,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.1_1,Egypt,Ad Daqahliyah,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.1_1,Egypt,Ad Daqahliyah,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.1_1,Egypt,Ad Daqahliyah,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.1_1,Egypt,Ad Daqahliyah,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.3_1,Egypt,Al Buhayrah,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.3_1,Egypt,Al Buhayrah,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.3_1,Egypt,Al Buhayrah,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.3_1,Egypt,Al Buhayrah,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.3_1,Egypt,Al Buhayrah,bws,Irr,5,188,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.3_1,Egypt,Al Buhayrah,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.4_1,Egypt,Al Fayyum,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.4_1,Egypt,Al Fayyum,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.4_1,Egypt,Al Fayyum,bws,Dom,5,166.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.4_1,Egypt,Al Fayyum,bws,Ind,5,184,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.4_1,Egypt,Al Fayyum,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.4_1,Egypt,Al Fayyum,bws,Liv,5,4,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.5_1,Egypt,Al Gharbiyah,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.5_1,Egypt,Al Gharbiyah,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.5_1,Egypt,Al Gharbiyah,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.5_1,Egypt,Al Gharbiyah,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.5_1,Egypt,Al Gharbiyah,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.5_1,Egypt,Al Gharbiyah,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.6_1,Egypt,Al Iskandariyah,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.6_1,Egypt,Al Iskandariyah,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.6_1,Egypt,Al Iskandariyah,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.6_1,Egypt,Al Iskandariyah,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.6_1,Egypt,Al Iskandariyah,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.6_1,Egypt,Al Iskandariyah,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.7_1,Egypt,Al Isma`iliyah,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.7_1,Egypt,Al Isma`iliyah,bws,Tot,5,4.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.7_1,Egypt,Al Isma`iliyah,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.7_1,Egypt,Al Isma`iliyah,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.7_1,Egypt,Al Isma`iliyah,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.7_1,Egypt,Al Isma`iliyah,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.8_1,Egypt,Al Jizah,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.8_1,Egypt,Al Jizah,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.8_1,Egypt,Al Jizah,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.8_1,Egypt,Al Jizah,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.8_1,Egypt,Al Jizah,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.8_1,Egypt,Al Jizah,bws,Liv,5,161,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.9_1,Egypt,Al Minufiyah,bws,One,5,84,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.9_1,Egypt,Al Minufiyah,bws,Tot,5,83.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.9_1,Egypt,Al Minufiyah,bws,Dom,5,89,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.9_1,Egypt,Al Minufiyah,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.9_1,Egypt,Al Minufiyah,bws,Irr,5,94,4,Extremely High (>80%),Africa,Middle East & North Africa
EGY,EGY.9_1,Egypt,Al Minufiyah,bws,Liv,5,80.5,4,Extremely High (>80%),Africa,Middle East & North Africa
ERI,ERI.6_1,Eritrea,Semenawi Keyih Bahri,bws,Ind,5,92.5,4,Extremely High (>80%),Africa,Sub-Saharan Africa
GRC,GRC.1_1,Greece,Aegean,bws,Irr,5,94,4,Extremely High (>80%),Europe,Europe & Central Asia
GRC,GRC.4_1,Greece,Crete,bws,One,5,84,4,Extremely High (>80%),Europe,Europe & Central Asia
GRC,GRC.4_1,Greece,Crete,bws,Tot,5,83.5,4,Extremely High (>80%),Europe,Europe & Central Asia
GRC,GRC.4_1,Greece,Crete,bws,Dom,5,89,4,Extremely High (>80%),Europe,Europe & Central Asia
GRC,GRC.4_1,Greece,Crete,bws,Ind,5,92.5,4,Extremely High (>80%),Europe,Europe & Central Asia
GRC,GRC.4_1,Greece,Crete,bws,Irr,5,94,4,Extremely High (>80%),Europe,Europe & Central Asia
GRC,GRC.4_1,Greece,Crete,bws,Liv,5,80.5,4,Extremely High (>80%),Europe,Europe & Central Asia
IND,IND.6_1,India,Chandigarh,bws,One,5,84,4,Extremely High (>80%),Asia,South Asia
IND,IND.6_1,India,Chandigarh,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,South Asia
IND,IND.6_1,India,Chandigarh,bws,Dom,5,89,4,Extremely High (>80%),Asia,South Asia
IND,IND.6_1,India,Chandigarh,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,South Asia
IND,IND.6_1,India,Chandigarh,bws,Irr,5,94,4,Extremely High (>80%),Asia,South Asia
IND,IND.6_1,India,Chandigarh,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,South Asia
IRN,IRN.6_1,Iran,Esfahan,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.1_1,Israel,Golan,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.1_1,Israel,Golan,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.1_1,Israel,Golan,bws,Dom,5,89,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.1_1,Israel,Golan,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.1_1,Israel,Golan,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.1_1,Israel,Golan,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.3_1,Israel,Haifa,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.3_1,Israel,Haifa,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.3_1,Israel,Haifa,bws,Dom,5,89,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.3_1,Israel,Haifa,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.3_1,Israel,Haifa,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.3_1,Israel,Haifa,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.4_1,Israel,HaMerkaz,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.4_1,Israel,HaMerkaz,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.4_1,Israel,HaMerkaz,bws,Dom,5,89,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.4_1,Israel,HaMerkaz,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.4_1,Israel,HaMerkaz,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.4_1,Israel,HaMerkaz,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.5_1,Israel,HaZafon,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.5_1,Israel,HaZafon,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.5_1,Israel,HaZafon,bws,Dom,5,89,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.5_1,Israel,HaZafon,bws,Ind,5,92.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.5_1,Israel,HaZafon,bws,Irr,5,94,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.5_1,Israel,HaZafon,bws,Liv,5,80.5,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.6_1,Israel,Jerusalem,bws,One,5,84,4,Extremely High (>80%),Asia,Middle East & North Africa
ISR,ISR.6_1,Israel,Jerusalem,bws,Tot,5,83.5,4,Extremely High (>80%),Asia,Middle East & North Africa
