gid_0,gid_1,name_0,name_1,year,scenario,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
TUR,TUR.39_1,Turkey,Isparta,2050,pes,bws,Dom,4.29444638,486,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2050,pes,bws,Ind,4.320322699,494,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2050,pes,bws,Irr,4.564550718,424,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2050,pes,bws,Liv,3.826698974,620,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2050,pes,bws,Tot,4.451169756,457,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,opt,bws,Dom,4.005543389,571,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,opt,bws,Ind,4.038509718,579,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,opt,bws,Irr,4.314975598,490,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,opt,bws,Liv,3.507116883,700,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,opt,bws,Tot,4.18755332,523,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,bau,bws,Dom,4.620804714,467,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,bau,bws,Ind,4.643575886,482,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,bau,bws,Irr,4.774194943,399,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,bau,bws,Liv,4.320626469,540,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,bau,bws,Tot,4.711844712,432,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,pes,bws,Dom,4.573275001,434,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,pes,bws,Ind,4.594025989,449,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,pes,bws,Irr,4.741487848,384,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,pes,bws,Liv,4.283254921,516,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,pes,bws,Tot,4.678022117,403,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2030,opt,bws,One,4.242747442,360,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2030,bau,bws,One,4.054351249,405,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2030,pes,bws,One,4.154232028,369,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2050,opt,bws,One,4.023975276,417,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2050,bau,bws,One,4.457733567,338,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2050,pes,bws,One,4.412068936,341,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,opt,bws,One,4.163541169,407,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,bau,bws,One,4.646658077,353,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.39_1,Turkey,Isparta,2080,pes,bws,One,4.655146538,291,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,opt,bws,Dom,4.702002859,318,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,opt,bws,Ind,4.726562477,329,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,opt,bws,Irr,4.741934657,324,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,opt,bws,Liv,4.644621102,310,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,opt,bws,Tot,4.734153778,322,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,bau,bws,Dom,4.476065277,368,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,bau,bws,Ind,4.474895904,386,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,bau,bws,Irr,4.497792159,378,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,bau,bws,Liv,4.504578993,337,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,bau,bws,Tot,4.491473059,377,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,pes,bws,Dom,4.683290652,304,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,pes,bws,Ind,4.691474423,314,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,pes,bws,Irr,4.701358521,309,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,pes,bws,Liv,4.662246452,277,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,pes,bws,Tot,4.69738975,309,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,opt,bws,Dom,4.57954792,363,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,opt,bws,Ind,4.578250053,380,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,opt,bws,Irr,4.588430948,373,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,opt,bws,Liv,4.578304914,333,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,opt,bws,Tot,4.585497502,374,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,bau,bws,Dom,4.894695888,292,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,bau,bws,Ind,4.89100728,303,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,bau,bws,Irr,4.898486066,293,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,bau,bws,Liv,4.924838989,247,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,bau,bws,Tot,4.896939578,287,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,pes,bws,Dom,4.871876617,298,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,pes,bws,Ind,4.8749841,304,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,pes,bws,Irr,4.886756479,303,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,pes,bws,Liv,4.908225227,250,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,pes,bws,Tot,4.882979857,297,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,opt,bws,Dom,4.665609102,362,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,opt,bws,Ind,4.670582638,377,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,opt,bws,Irr,4.691829484,368,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,opt,bws,Liv,4.722236117,316,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,opt,bws,Tot,4.684731411,367,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,bau,bws,Dom,4.996237868,259,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,bau,bws,Ind,4.998017772,271,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,bau,bws,Irr,4.998529302,254,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,bau,bws,Liv,4.99414408,248,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,bau,bws,Tot,4.998088991,258,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,pes,bws,Dom,4.995730709,216,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,pes,bws,Ind,4.99767701,223,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,pes,bws,Irr,4.998414822,226,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,pes,bws,Liv,4.993176455,204,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,pes,bws,Tot,4.997931526,213,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,opt,bws,One,4.545856336,262,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,bau,bws,One,4.347891491,298,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2030,pes,bws,One,4.494624795,253,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,opt,bws,One,4.397248798,300,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,bau,bws,One,4.741081076,241,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2050,pes,bws,One,4.666904101,277,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,opt,bws,One,4.513613041,304,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,bau,bws,One,4.867483057,252,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.3_1,Turkey,Afyon,2080,pes,bws,One,4.845586124,224,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,opt,bws,Dom,4.073653892,513,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,opt,bws,Ind,3.575926528,666,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,opt,bws,Irr,4.97804857,226,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,opt,bws,Liv,2.219318609,1164,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,opt,bws,Tot,4.038694178,538,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,bau,bws,Dom,3.881130367,554,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,bau,bws,Ind,3.414099942,681,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,bau,bws,Irr,4.75175027,285,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,bau,bws,Liv,2.113620758,1212,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,bau,bws,Tot,3.84247503,585,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,pes,bws,Dom,3.943902589,548,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,pes,bws,Ind,3.461866534,686,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,pes,bws,Irr,4.804151596,268,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,pes,bws,Liv,2.14034867,1208,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,pes,bws,Tot,3.906470202,579,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,opt,bws,Dom,4.088489488,509,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,opt,bws,Ind,3.664692438,646,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,opt,bws,Irr,4.964507192,235,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,opt,bws,Liv,2.233973532,1148,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,opt,bws,Tot,4.055627809,528,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,bau,bws,Dom,4.144775997,545,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,bau,bws,Ind,3.740746061,672,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,bau,bws,Irr,4.996946834,219,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,bau,bws,Liv,2.253906886,1175,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,bau,bws,Tot,4.115697014,566,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,pes,bws,Dom,4.14377003,539,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,pes,bws,Ind,3.717435214,672,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,pes,bws,Irr,4.999925813,205,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,pes,bws,Liv,2.248153835,1194,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,pes,bws,Tot,4.106176865,570,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,opt,bws,Dom,4.098961039,536,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,opt,bws,Ind,3.708693784,669,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,opt,bws,Irr,4.959810508,245,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,opt,bws,Liv,2.241275661,1182,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,opt,bws,Tot,4.072352281,572,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,bau,bws,Dom,4.295020635,572,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,bau,bws,Ind,3.896803477,718,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,bau,bws,Irr,4.996848326,259,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,bau,bws,Liv,2.384160784,1275,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,bau,bws,Tot,4.260267676,609,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,pes,bws,Dom,4.248166279,555,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,pes,bws,Ind,3.891787847,746,3,High (40-80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,pes,bws,Irr,4.999936412,218,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,pes,bws,Liv,2.440237222,1258,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,pes,bws,Tot,4.226480445,590,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,opt,bws,One,2.177656227,1099,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,bau,bws,One,2.086205775,1133,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2030,pes,bws,One,2.124343539,1128,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,opt,bws,One,2.237248905,1073,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,bau,bws,One,2.319236433,1069,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2050,pes,bws,One,2.29557366,1084,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,opt,bws,One,2.267283163,1086,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,bau,bws,One,2.499978038,1097,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.40_1,Turkey,Istanbul,2080,pes,bws,One,2.520316603,1122,2,Medium - High (20-40%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,opt,bws,Dom,4.693356512,322,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,opt,bws,Ind,4.701886728,337,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,opt,bws,Irr,4.659416172,354,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,opt,bws,Liv,4.647240583,309,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,opt,bws,Tot,4.671253233,349,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,bau,bws,Dom,4.413909273,386,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,bau,bws,Ind,4.449252027,394,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,bau,bws,Irr,4.40987068,414,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,bau,bws,Liv,4.395766022,361,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,bau,bws,Tot,4.415103027,405,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,pes,bws,Dom,4.69037138,299,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,pes,bws,Ind,4.70730442,305,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,pes,bws,Irr,4.682490306,314,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,pes,bws,Liv,4.670774942,274,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,pes,bws,Tot,4.686840418,318,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,opt,bws,Dom,4.685284975,322,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,opt,bws,Ind,4.705329954,331,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,opt,bws,Irr,4.671398926,345,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,opt,bws,Liv,4.676495065,303,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,opt,bws,Tot,4.689415667,336,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,bau,bws,Dom,4.979801136,233,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,bau,bws,Ind,4.973472051,260,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,bau,bws,Irr,4.943452051,269,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,bau,bws,Liv,4.949746302,233,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,bau,bws,Tot,4.954433337,258,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,pes,bws,Dom,4.917170567,272,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,pes,bws,Ind,4.908364768,292,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,pes,bws,Irr,4.852986613,321,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,pes,bws,Liv,4.868459073,267,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,pes,bws,Tot,4.871809778,301,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,opt,bws,Dom,4.857202202,291,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,opt,bws,Ind,4.858428966,306,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,opt,bws,Irr,4.830219023,321,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,opt,bws,Liv,4.826660325,276,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,opt,bws,Tot,4.839432226,306,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,bau,bws,Dom,4.999511182,244,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,bau,bws,Ind,4.999873916,255,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,bau,bws,Irr,5,114.5,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,bau,bws,Liv,4.995840275,245,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,bau,bws,Tot,4.999886129,239,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,pes,bws,Dom,4.999576359,200,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,pes,bws,Ind,4.999899901,210,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,pes,bws,Irr,5,103,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,pes,bws,Liv,4.996613882,198,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,pes,bws,Tot,4.99991271,197,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,opt,bws,One,4.364638722,320,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,bau,bws,One,4.22963956,337,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2030,pes,bws,One,4.423397919,278,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,opt,bws,One,4.425146264,291,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,bau,bws,One,4.67321135,266,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2050,pes,bws,One,4.55058361,301,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,opt,bws,One,4.581748411,281,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,bau,bws,One,4.778451919,291,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.41_1,Turkey,Izmir,2080,pes,bws,One,4.819654426,237,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,opt,bws,Dom,4.762777061,298,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,opt,bws,Ind,4.787119795,303,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,opt,bws,Irr,4.590958522,370,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,opt,bws,Liv,4.706474116,287,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,opt,bws,Tot,4.642738193,354,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,bau,bws,Dom,4.642278564,307,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,bau,bws,Ind,4.666799396,314,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,bau,bws,Irr,4.475599568,391,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,bau,bws,Liv,4.58375928,305,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,bau,bws,Tot,4.523178558,371,4,Extremely High (>80%),Asia,Europe & Central Asia
TUR,TUR.42_1,Turkey,K. Maras,2030,pes,bws,Dom,4.758378165,269,4,Extremely High (>80%),Asia,Europe & Central Asia
